Concentration,Temperature,ConversionRate,InletFlow,InletConc,InletTemp,CoolantTemp,NextConcentration,NextTemperature,NextConversionRate
10.0665,304.89,0.18,0.50,12.27,302.23,293.28,10.0662,304.89,0.18
10.0662,304.89,0.18,0.47,12.31,302.27,293.19,10.0658,304.89,0.18
10.0658,304.89,0.19,0.36,12.42,302.24,293.14,10.0653,304.89,0.19
10.0653,304.89,0.19,0.46,12.45,302.12,293.27,10.0649,304.89,0.19
10.0649,304.89,0.19,0.57,12.38,302.25,293.38,10.0648,304.89,0.19
10.0648,304.89,0.19,0.53,12.46,302.15,293.34,10.0647,304.89,0.19
10.0647,304.89,0.19,0.58,12.47,302.26,293.35,10.0647,304.88,0.19
10.0647,304.88,0.20,0.66,12.63,302.26,293.27,10.0649,304.88,0.20
10.0649,304.88,0.19,0.62,12.50,302.50,293.21,10.0650,304.88,0.19
10.0650,304.88,0.19,0.69,12.40,302.50,293.13,10.0652,304.88,0.19
10.0652,304.88,0.18,0.65,12.34,302.73,293.20,10.0653,304.88,0.18
10.0653,304.88,0.18,0.70,12.26,302.67,293.09,10.0654,304.88,0.18
10.0654,304.88,0.17,0.92,12.10,302.56,293.13,10.0658,304.87,0.17
10.0658,304.87,0.17,0.72,12.11,302.43,293.18,10.0659,304.87,0.17
10.0659,304.87,0.16,0.83,12.02,302.44,293.13,10.0661,304.87,0.16
10.0661,304.87,0.17,0.77,12.15,302.50,293.17,10.0663,304.87,0.17
10.0663,304.87,0.17,0.72,12.07,302.50,293.24,10.0663,304.87,0.17
10.0663,304.87,0.17,0.76,12.18,302.55,293.25,10.0665,304.87,0.17
10.0665,304.87,0.19,0.63,12.40,302.67,293.32,10.0665,304.86,0.19
10.0665,304.86,0.19,0.68,12.37,302.73,293.13,10.0667,304.86,0.19
10.0667,304.86,0.19,0.63,12.42,302.57,293.09,10.0667,304.86,0.19
10.0667,304.86,0.19,0.76,12.39,302.72,292.99,10.0671,304.86,0.19
10.0671,304.86,0.19,0.58,12.46,302.86,292.87,10.0671,304.86,0.19
10.0671,304.86,0.19,0.61,12.38,302.85,292.96,10.0671,304.86,0.19
10.0671,304.86,0.18,0.52,12.35,302.72,292.88,10.0668,304.86,0.18
10.0668,304.86,0.19,0.61,12.46,302.69,292.75,10.0669,304.85,0.19
10.0669,304.85,0.18,0.39,12.33,302.53,292.98,10.0663,304.85,0.18
10.0663,304.85,0.19,0.49,12.48,302.45,293.09,10.0661,304.85,0.19
10.0661,304.85,0.19,0.50,12.43,302.33,293.16,10.0659,304.85,0.19
10.0659,304.85,0.19,0.64,12.41,302.45,293.01,10.0660,304.85,0.19
10.0660,304.85,0.18,0.67,12.22,302.58,293.17,10.0660,304.85,0.18
10.0660,304.85,0.17,0.61,12.17,302.51,293.02,10.0659,304.85,0.17
10.0659,304.85,0.18,0.66,12.34,302.53,293.09,10.0659,304.85,0.18
10.0659,304.85,0.19,0.34,12.41,302.50,293.25,10.0653,304.84,0.19
10.0653,304.84,0.19,0.33,12.47,302.63,293.32,10.0647,304.84,0.19
10.0647,304.84,0.18,0.18,12.33,302.72,293.19,10.0637,304.84,0.18
10.0637,304.84,0.19,0.19,12.46,302.73,293.28,10.0627,304.84,0.19
10.0627,304.84,0.20,0.13,12.58,302.74,293.42,10.0616,304.84,0.20
10.0616,304.84,0.19,0.00,12.36,302.74,293.45,10.0602,304.84,0.19
10.0602,304.84,0.19,0.06,12.46,302.70,293.47,10.0589,304.84,0.19
10.0589,304.84,0.20,0.19,12.52,302.70,293.54,10.0580,304.84,0.20
10.0580,304.84,0.19,0.26,12.36,302.66,293.41,10.0572,304.84,0.19
10.0572,304.84,0.20,0.32,12.55,302.64,293.48,10.0566,304.84,0.20
10.0566,304.84,0.19,0.25,12.47,302.77,293.38,10.0557,304.84,0.19
10.0557,304.84,0.18,0.17,12.33,302.87,293.45,10.0547,304.84,0.18
10.0547,304.84,0.18,0.09,12.31,302.77,293.70,10.0535,304.84,0.18
10.0535,304.84,0.19,0.01,12.46,302.73,293.87,10.0521,304.84,0.19
10.0521,304.84,0.20,0.24,12.51,302.75,293.94,10.0513,304.84,0.20
10.0513,304.84,0.20,0.20,12.58,302.90,293.89,10.0504,304.84,0.20
10.0504,304.84,0.20,0.14,12.60,302.99,294.04,10.0493,304.84,0.20
10.0493,304.84,0.19,0.32,12.40,303.03,294.13,10.0487,304.84,0.19
10.0487,304.84,0.19,0.18,12.45,303.17,294.21,10.0477,304.84,0.19
10.0477,304.84,0.20,0.01,12.50,303.34,294.18,10.0463,304.84,0.20
10.0463,304.84,0.19,0.00,12.44,303.42,293.91,10.0449,304.84,0.19
10.0449,304.84,0.20,0.00,12.57,303.41,293.90,10.0435,304.84,0.20
10.0435,304.84,0.20,0.00,12.58,303.51,293.65,10.0421,304.84,0.20
10.0421,304.84,0.21,0.12,12.73,303.59,293.62,10.0410,304.84,0.21
10.0410,304.84,0.22,0.15,12.82,303.74,293.62,10.0400,304.84,0.22
10.0400,304.84,0.22,0.00,12.95,303.72,293.48,10.0385,304.84,0.22
10.0385,304.84,0.22,0.00,12.88,303.64,293.41,10.0371,304.84,0.22
10.0371,304.84,0.23,0.02,13.06,303.53,293.38,10.0358,304.84,0.23
10.0358,304.84,0.24,0.00,13.22,303.74,293.36,10.0344,304.84,0.24
10.0344,304.84,0.24,0.06,13.20,303.79,293.36,10.0331,304.84,0.24
10.0331,304.84,0.23,0.06,13.02,303.82,293.30,10.0319,304.84,0.23
10.0319,304.84,0.22,0.14,12.93,303.64,293.32,10.0309,304.84,0.22
10.0309,304.84,0.21,0.00,12.75,303.55,293.22,10.0295,304.84,0.21
10.0295,304.84,0.22,0.00,12.81,303.61,293.20,10.0281,304.84,0.22
10.0281,304.84,0.23,0.00,12.95,303.66,293.13,10.0266,304.84,0.23
10.0266,304.84,0.22,0.07,12.91,303.68,293.01,10.0254,304.84,0.22
10.0254,304.84,0.22,0.00,12.93,303.76,292.96,10.0240,304.84,0.22
10.0240,304.84,0.23,0.05,12.96,303.79,292.85,10.0227,304.84,0.23
10.0227,304.84,0.22,0.18,12.86,303.71,292.88,10.0218,304.84,0.22
10.0218,304.84,0.23,0.24,12.93,303.94,292.86,10.0211,304.84,0.23
10.0211,304.84,0.23,0.22,12.97,303.97,292.88,10.0204,304.84,0.23
10.0204,304.84,0.22,0.22,12.87,304.04,293.08,10.0196,304.84,0.22
10.0196,304.84,0.22,0.23,12.88,303.96,293.02,10.0188,304.84,0.22
10.0188,304.84,0.22,0.27,12.87,303.95,293.03,10.0182,304.84,0.22
10.0182,304.84,0.23,0.24,12.94,303.98,293.06,10.0175,304.84,0.23
10.0175,304.84,0.23,0.09,13.05,303.87,293.08,10.0163,304.84,0.23
10.0163,304.84,0.23,0.00,13.08,303.89,293.06,10.0149,304.84,0.23
10.0149,304.84,0.24,0.05,13.12,303.89,293.16,10.0137,304.84,0.24
10.0137,304.84,0.23,0.14,12.96,303.83,293.02,10.0127,304.84,0.23
10.0127,304.84,0.23,0.33,12.96,303.86,292.91,10.0123,304.84,0.23
10.0123,304.84,0.23,0.37,12.95,303.77,292.90,10.0119,304.84,0.23
10.0119,304.84,0.23,0.31,12.96,303.79,292.84,10.0114,304.83,0.23
10.0114,304.83,0.23,0.48,13.01,303.52,293.01,10.0115,304.83,0.23
10.0115,304.83,0.23,0.38,13.06,303.37,293.00,10.0112,304.83,0.23
10.0112,304.83,0.23,0.26,12.98,303.48,292.89,10.0106,304.83,0.23
10.0106,304.83,0.23,0.26,13.00,303.64,292.92,10.0099,304.83,0.23
10.0099,304.83,0.24,0.20,13.18,303.71,293.03,10.0092,304.83,0.24
10.0092,304.83,0.25,0.29,13.28,303.55,293.08,10.0087,304.83,0.25
10.0087,304.83,0.24,0.21,13.19,303.55,292.94,10.0080,304.83,0.24
10.0080,304.83,0.24,0.16,13.17,303.68,292.92,10.0070,304.83,0.24
10.0070,304.83,0.24,0.00,13.23,303.73,293.07,10.0056,304.83,0.24
10.0056,304.83,0.23,0.03,13.00,303.64,293.02,10.0043,304.83,0.23
10.0043,304.83,0.24,0.00,13.12,303.58,293.01,10.0029,304.83,0.24
10.0029,304.83,0.24,0.00,13.08,303.55,293.07,10.0015,304.83,0.24
10.0015,304.83,0.22,0.01,12.88,303.66,293.06,10.0001,304.83,0.22
10.0001,304.83,0.22,0.06,12.84,303.69,293.23,9.9989,304.83,0.22
9.9989,304.83,0.22,0.00,12.89,303.70,293.32,9.9975,304.83,0.22
9.9975,304.83,0.22,0.12,12.84,303.70,293.32,9.9965,304.83,0.22
9.9965,304.83,0.22,0.23,12.85,303.66,293.31,9.9957,304.83,0.22
9.9957,304.83,0.23,0.00,12.99,303.76,293.47,9.9943,304.83,0.23
9.9943,304.83,0.23,0.00,13.05,303.65,293.38,9.9929,304.83,0.23
9.9929,304.83,0.23,0.00,13.05,303.67,293.47,9.9915,304.83,0.23
9.9915,304.83,0.24,0.00,13.07,303.63,293.50,9.9901,304.83,0.24
9.9901,304.83,0.23,0.00,12.94,303.70,293.63,9.9887,304.83,0.23
9.9887,304.83,0.22,0.01,12.85,303.84,293.43,9.9873,304.83,0.22
9.9873,304.83,0.23,0.00,12.99,303.93,293.25,9.9859,304.83,0.23
9.9859,304.83,0.23,0.02,13.02,303.91,293.28,9.9845,304.83,0.23
9.9845,304.83,0.24,0.00,13.06,303.94,293.37,9.9832,304.83,0.24
9.9832,304.83,0.24,0.20,13.21,303.96,293.36,9.9824,304.83,0.24
9.9824,304.83,0.25,0.26,13.38,303.92,293.30,9.9819,304.83,0.25
9.9819,304.83,0.25,0.27,13.39,303.85,293.36,9.9814,304.83,0.25
9.9814,304.83,0.26,0.38,13.54,303.86,293.27,9.9813,304.83,0.26
9.9813,304.83,0.27,0.38,13.62,303.89,293.36,9.9813,304.83,0.27
9.9813,304.83,0.28,0.29,13.78,303.89,293.42,9.9810,304.83,0.28
9.9810,304.83,0.27,0.25,13.76,303.84,293.46,9.9805,304.83,0.27
9.9805,304.83,0.27,0.21,13.64,303.94,293.55,9.9799,304.83,0.27
9.9799,304.83,0.28,0.44,13.78,303.91,293.62,9.9802,304.83,0.28
9.9802,304.83,0.27,0.56,13.75,303.85,293.62,9.9809,304.83,0.27
9.9809,304.83,0.27,0.57,13.62,303.89,293.81,9.9816,304.83,0.27
9.9816,304.83,0.28,0.59,13.83,303.82,293.77,9.9824,304.83,0.28
9.9824,304.83,0.27,0.60,13.74,303.84,293.64,9.9833,304.83,0.27
9.9833,304.83,0.28,0.55,13.89,303.95,293.42,9.9840,304.83,0.28
9.9840,304.83,0.29,0.56,14.00,304.00,293.39,9.9849,304.83,0.29
9.9849,304.83,0.30,0.54,14.18,304.28,293.21,9.9857,304.83,0.30
9.9857,304.83,0.30,0.91,14.22,304.34,293.29,9.9882,304.83,0.30
9.9882,304.83,0.29,0.93,14.10,304.26,293.24,9.9906,304.82,0.29
9.9906,304.82,0.29,0.90,14.17,304.24,293.22,9.9929,304.82,0.29
9.9929,304.82,0.29,0.87,14.07,304.33,293.28,9.9951,304.82,0.29
9.9951,304.82,0.29,0.85,13.98,304.35,293.31,9.9971,304.82,0.29
9.9971,304.82,0.29,0.62,14.04,304.41,293.31,9.9982,304.82,0.29
9.9982,304.82,0.30,0.68,14.30,304.27,293.31,9.9997,304.82,0.30
9.9997,304.82,0.30,0.61,14.37,304.18,293.54,10.0010,304.82,0.30
10.0010,304.82,0.31,0.55,14.40,304.14,293.68,10.0020,304.82,0.31
10.0020,304.82,0.31,0.51,14.48,304.01,293.49,10.0029,304.82,0.31
10.0029,304.82,0.30,0.39,14.35,304.14,293.51,10.0032,304.82,0.30
10.0032,304.82,0.30,0.34,14.37,304.07,293.21,10.0033,304.82,0.30
10.0033,304.82,0.31,0.33,14.50,304.19,293.41,10.0033,304.82,0.31
10.0033,304.82,0.30,0.35,14.38,304.17,293.48,10.0034,304.82,0.30
10.0034,304.82,0.30,0.47,14.33,304.20,293.66,10.0041,304.82,0.30
10.0041,304.82,0.31,0.32,14.41,304.11,293.85,10.0041,304.82,0.31
10.0041,304.82,0.31,0.45,14.60,304.01,293.81,10.0047,304.82,0.31
10.0047,304.82,0.31,0.50,14.44,303.92,293.91,10.0056,304.82,0.31
10.0056,304.82,0.31,0.33,14.60,303.96,293.70,10.0057,304.82,0.31
10.0057,304.82,0.32,0.20,14.62,303.81,293.85,10.0052,304.82,0.32
10.0052,304.82,0.32,0.28,14.73,303.98,293.97,10.0052,304.82,0.32
10.0052,304.82,0.32,0.30,14.65,304.13,293.99,10.0052,304.82,0.32
10.0052,304.82,0.31,0.23,14.43,304.30,293.96,10.0048,304.82,0.31
10.0048,304.82,0.30,0.27,14.36,304.39,294.01,10.0046,304.82,0.30
10.0046,304.82,0.30,0.36,14.29,304.47,293.92,10.0047,304.82,0.30
10.0047,304.82,0.30,0.41,14.24,304.52,293.69,10.0050,304.82,0.30
10.0050,304.82,0.29,0.32,14.07,304.53,293.60,10.0049,304.82,0.29
10.0049,304.82,0.28,0.15,13.89,304.67,293.54,10.0041,304.82,0.28
10.0041,304.82,0.29,0.27,14.03,304.59,293.58,10.0038,304.82,0.29
10.0038,304.82,0.28,0.16,13.90,304.63,293.42,10.0030,304.82,0.28
10.0030,304.82,0.28,0.22,13.93,304.53,293.43,10.0025,304.82,0.28
10.0025,304.82,0.29,0.47,14.03,304.63,293.44,10.0030,304.82,0.29
10.0030,304.82,0.28,0.41,13.94,304.56,293.34,10.0032,304.82,0.28
10.0032,304.82,0.29,0.39,14.11,304.34,293.54,10.0034,304.82,0.29
10.0034,304.82,0.29,0.46,14.08,304.36,293.38,10.0038,304.82,0.29
10.0038,304.82,0.30,0.41,14.27,304.09,293.31,10.0042,304.82,0.30
10.0042,304.82,0.30,0.37,14.28,304.05,293.35,10.0043,304.82,0.30
10.0043,304.82,0.31,0.32,14.49,304.11,293.48,10.0043,304.82,0.31
10.0043,304.82,0.31,0.33,14.56,304.23,293.36,10.0044,304.82,0.31
10.0044,304.82,0.32,0.17,14.61,304.33,293.46,10.0038,304.82,0.32
10.0038,304.82,0.31,0.13,14.59,304.26,293.41,10.0030,304.82,0.31
10.0030,304.82,0.32,0.11,14.68,304.23,293.48,10.0021,304.82,0.32
10.0021,304.82,0.32,0.03,14.76,304.15,293.45,10.0008,304.82,0.32
10.0008,304.82,0.33,0.08,14.84,304.05,293.25,9.9998,304.82,0.33
9.9998,304.82,0.33,0.00,14.99,303.98,293.29,9.9984,304.82,0.33
9.9984,304.82,0.33,0.03,14.96,304.05,293.29,9.9972,304.82,0.33
9.9972,304.82,0.33,0.00,14.97,304.17,293.22,9.9957,304.82,0.33
9.9957,304.82,0.33,0.00,15.00,304.26,293.21,9.9943,304.82,0.33
9.9943,304.82,0.33,0.00,14.96,304.31,293.19,9.9930,304.82,0.33
9.9930,304.82,0.33,0.00,15.00,304.25,293.26,9.9916,304.82,0.33
9.9916,304.82,0.33,0.09,14.93,304.20,293.29,9.9906,304.82,0.33
9.9906,304.82,0.32,0.19,14.61,304.35,293.35,9.9901,304.82,0.32
9.9901,304.82,0.32,0.21,14.67,304.47,293.43,9.9896,304.82,0.32
9.9896,304.82,0.32,0.29,14.71,304.43,293.29,9.9896,304.82,0.32
9.9896,304.82,0.31,0.27,14.56,304.41,293.11,9.9894,304.82,0.31
9.9894,304.82,0.32,0.41,14.59,304.34,293.07,9.9899,304.82,0.32
9.9899,304.82,0.32,0.27,14.67,304.54,293.14,9.9897,304.82,0.32
9.9897,304.82,0.32,0.27,14.59,304.51,293.26,9.9896,304.82,0.32
9.9896,304.82,0.32,0.29,14.61,304.56,293.23,9.9895,304.82,0.32
9.9895,304.82,0.31,0.37,14.50,304.48,293.27,9.9898,304.82,0.31
9.9898,304.82,0.31,0.29,14.45,304.63,293.23,9.9897,304.82,0.31
9.9897,304.82,0.31,0.23,14.53,304.61,293.24,9.9893,304.82,0.31
9.9893,304.82,0.32,0.11,14.67,304.61,293.10,9.9884,304.82,0.32
9.9884,304.82,0.32,0.18,14.67,304.52,293.04,9.9879,304.82,0.32
9.9879,304.82,0.32,0.22,14.60,304.49,293.10,9.9875,304.82,0.32
9.9875,304.82,0.32,0.13,14.60,304.40,293.05,9.9867,304.82,0.32
9.9867,304.82,0.32,0.06,14.67,304.32,293.08,9.9855,304.82,0.32
9.9855,304.82,0.31,0.00,14.52,304.36,293.19,9.9841,304.82,0.31
9.9841,304.82,0.31,0.07,14.44,304.27,293.09,9.9831,304.82,0.31
9.9831,304.82,0.31,0.16,14.46,304.17,293.34,9.9824,304.82,0.31
9.9824,304.82,0.31,0.00,14.56,304.30,293.41,9.9810,304.82,0.31
9.9810,304.82,0.32,0.00,14.62,304.36,293.15,9.9796,304.82,0.32
9.9796,304.82,0.32,0.09,14.63,304.39,293.21,9.9786,304.82,0.32
9.9786,304.82,0.32,0.26,14.72,304.33,293.32,9.9784,304.81,0.32
9.9784,304.81,0.33,0.36,14.82,304.31,293.23,9.9788,304.81,0.33
9.9788,304.81,0.32,0.35,14.67,304.35,293.26,9.9790,304.81,0.32
9.9790,304.81,0.32,0.39,14.65,304.25,293.24,9.9795,304.81,0.32
9.9795,304.81,0.31,0.50,14.39,304.29,293.12,9.9803,304.81,0.31
9.9803,304.81,0.30,0.42,14.32,304.24,292.97,9.9807,304.81,0.30
9.9807,304.81,0.30,0.36,14.31,304.38,292.88,9.9808,304.81,0.30
9.9808,304.81,0.30,0.41,14.34,304.30,292.83,9.9812,304.81,0.30
9.9812,304.81,0.30,0.41,14.30,304.41,292.92,9.9816,304.81,0.30
9.9816,304.81,0.30,0.41,14.35,304.38,292.92,9.9820,304.81,0.30
9.9820,304.81,0.31,0.43,14.46,304.40,292.80,9.9825,304.81,0.31
9.9825,304.81,0.31,0.42,14.48,304.59,292.54,9.9830,304.81,0.31
9.9830,304.81,0.31,0.43,14.56,304.55,292.63,9.9835,304.81,0.31
9.9835,304.81,0.31,0.40,14.52,304.50,292.69,9.9840,304.81,0.31
9.9840,304.81,0.31,0.43,14.50,304.49,292.67,9.9845,304.81,0.31
9.9845,304.81,0.31,0.49,14.49,304.50,292.76,9.9853,304.81,0.31
9.9853,304.81,0.32,0.45,14.64,304.61,292.81,9.9860,304.81,0.32
9.9860,304.81,0.32,0.58,14.61,304.71,292.95,9.9873,304.81,0.32
9.9873,304.81,0.32,0.50,14.79,304.61,292.94,9.9883,304.81,0.32
9.9883,304.81,0.32,0.37,14.77,304.60,292.92,9.9887,304.81,0.32
9.9887,304.81,0.33,0.42,14.89,304.44,293.00,9.9893,304.81,0.33
9.9893,304.81,0.33,0.54,14.97,304.32,292.90,9.9906,304.81,0.33
9.9906,304.81,0.33,0.48,15.00,304.44,293.01,9.9916,304.81,0.33
9.9916,304.81,0.33,0.39,14.95,304.47,292.99,9.9921,304.81,0.33
9.9921,304.81,0.32,0.36,14.73,304.50,293.02,9.9924,304.81,0.32
9.9924,304.81,0.31,0.27,14.57,304.66,292.94,9.9923,304.81,0.31
9.9923,304.81,0.31,0.35,14.54,304.58,292.97,9.9925,304.81,0.31
9.9925,304.81,0.31,0.45,14.55,304.70,292.96,9.9931,304.81,0.31
9.9931,304.81,0.31,0.60,14.49,304.66,292.78,9.9944,304.81,0.31
9.9944,304.81,0.31,0.44,14.53,304.50,292.72,9.9950,304.81,0.31
9.9950,304.81,0.31,0.54,14.57,304.42,292.71,9.9961,304.81,0.31
9.9961,304.81,0.31,0.59,14.56,304.45,292.61,9.9974,304.81,0.31
9.9974,304.81,0.32,0.57,14.67,304.45,292.72,9.9986,304.81,0.32
9.9986,304.81,0.31,0.60,14.55,304.46,292.71,10.0000,304.81,0.31
10.0000,304.81,0.31,0.61,14.59,304.53,292.94,10.0013,304.81,0.31
10.0013,304.81,0.32,0.59,14.79,304.61,292.93,10.0028,304.81,0.32
10.0028,304.81,0.33,0.54,14.89,304.55,293.09,10.0040,304.81,0.33
10.0040,304.81,0.33,0.64,14.92,304.63,293.06,10.0058,304.81,0.33
10.0058,304.81,0.33,0.37,15.00,304.60,293.07,10.0062,304.81,0.33
10.0062,304.81,0.33,0.28,15.00,304.62,293.03,10.0062,304.81,0.33
10.0062,304.81,0.33,0.38,15.00,304.55,293.06,10.0067,304.81,0.33
10.0067,304.81,0.33,0.32,15.00,304.44,292.95,10.0069,304.81,0.33
10.0069,304.81,0.33,0.44,15.00,304.39,292.83,10.0077,304.81,0.33
10.0077,304.81,0.32,0.45,14.77,304.26,292.85,10.0084,304.81,0.32
10.0084,304.81,0.32,0.51,14.72,304.45,292.75,10.0094,304.81,0.32
10.0094,304.81,0.32,0.56,14.65,304.56,292.79,10.0106,304.81,0.32
10.0106,304.81,0.31,0.42,14.57,304.64,292.87,10.0111,304.81,0.31
10.0111,304.81,0.31,0.30,14.48,304.59,292.89,10.0111,304.81,0.31
10.0111,304.81,0.31,0.33,14.51,304.59,292.75,10.0112,304.81,0.31
10.0112,304.81,0.31,0.26,14.47,304.56,292.79,10.0109,304.81,0.31
10.0109,304.81,0.29,0.33,14.16,304.53,292.63,10.0109,304.81,0.29
10.0109,304.81,0.30,0.51,14.21,304.40,292.69,10.0116,304.81,0.30
10.0116,304.81,0.30,0.47,14.34,304.45,292.70,10.0123,304.81,0.30
10.0123,304.81,0.30,0.50,14.37,304.40,292.54,10.0130,304.81,0.30
10.0130,304.81,0.31,0.42,14.42,304.28,292.45,10.0135,304.81,0.31
10.0135,304.81,0.31,0.26,14.48,304.30,292.34,10.0132,304.81,0.31
10.0132,304.81,0.30,0.29,14.38,304.28,292.38,10.0130,304.81,0.30
10.0130,304.81,0.30,0.24,14.28,304.08,292.39,10.0127,304.81,0.30
10.0127,304.81,0.30,0.32,14.27,304.21,292.33,10.0127,304.81,0.30
10.0127,304.81,0.29,0.40,14.07,304.17,292.29,10.0129,304.81,0.29
10.0129,304.81,0.29,0.42,14.10,304.06,292.24,10.0132,304.81,0.29
10.0132,304.81,0.30,0.65,14.25,304.19,292.19,10.0146,304.81,0.30
10.0146,304.81,0.29,0.67,14.17,304.19,292.09,10.0159,304.81,0.29
10.0159,304.81,0.30,0.66,14.22,304.20,291.99,10.0173,304.81,0.30
10.0173,304.81,0.29,0.67,14.10,304.21,292.00,10.0186,304.80,0.29
10.0186,304.80,0.28,0.62,13.97,304.27,291.96,10.0197,304.80,0.28
10.0197,304.80,0.28,0.53,13.99,304.18,291.83,10.0204,304.80,0.28
10.0204,304.80,0.28,0.31,13.93,304.15,291.84,10.0202,304.80,0.28
10.0202,304.80,0.28,0.15,13.89,304.26,291.80,10.0193,304.80,0.28
10.0193,304.80,0.29,0.00,14.05,304.39,291.91,10.0179,304.80,0.29
10.0179,304.80,0.28,0.00,13.93,304.51,291.80,10.0165,304.80,0.28
10.0165,304.80,0.28,0.00,13.97,304.54,291.62,10.0151,304.80,0.28
10.0151,304.80,0.28,0.00,13.95,304.65,291.70,10.0137,304.80,0.28
10.0137,304.80,0.28,0.00,13.99,304.85,291.69,10.0123,304.80,0.28
10.0123,304.80,0.29,0.00,14.02,304.80,291.65,10.0109,304.80,0.29
10.0109,304.80,0.29,0.00,14.07,304.95,291.65,10.0095,304.80,0.29
10.0095,304.80,0.29,0.00,14.06,305.14,291.50,10.0081,304.80,0.29
10.0081,304.80,0.29,0.15,14.04,305.17,291.53,10.0073,304.80,0.29
10.0073,304.80,0.29,0.06,14.07,305.00,291.59,10.0061,304.80,0.29
10.0061,304.80,0.29,0.00,14.16,305.11,291.70,10.0047,304.80,0.29
10.0047,304.80,0.29,0.00,14.02,304.93,291.87,10.0033,304.80,0.29
10.0033,304.80,0.29,0.07,14.05,304.83,291.86,10.0022,304.80,0.29
10.0022,304.80,0.29,0.11,14.06,304.76,291.94,10.0012,304.80,0.29
10.0012,304.80,0.29,0.26,14.14,304.75,291.99,10.0009,304.80,0.29
10.0009,304.80,0.28,0.24,13.97,304.73,291.88,10.0004,304.80,0.28
10.0004,304.80,0.27,0.24,13.79,304.88,291.77,9.9999,304.80,0.27
9.9999,304.80,0.27,0.21,13.65,305.00,291.82,9.9993,304.80,0.27
9.9993,304.80,0.27,0.36,13.70,304.91,291.91,9.9992,304.80,0.27
9.9992,304.80,0.28,0.39,13.82,304.81,292.13,9.9993,304.80,0.28
9.9993,304.80,0.28,0.46,13.87,304.83,292.13,9.9997,304.80,0.28
9.9997,304.80,0.28,0.46,13.96,304.79,292.03,10.0001,304.80,0.28
10.0001,304.80,0.28,0.21,13.94,304.77,292.10,9.9996,304.80,0.28
9.9996,304.80,0.28,0.22,13.97,304.59,292.16,9.9990,304.80,0.28
9.9990,304.80,0.28,0.36,13.90,304.46,292.00,9.9990,304.80,0.28
9.9990,304.80,0.29,0.28,14.00,304.34,291.86,9.9987,304.80,0.29
9.9987,304.80,0.28,0.41,13.96,304.34,291.83,9.9990,304.80,0.28
9.9990,304.80,0.28,0.48,13.88,304.33,291.96,9.9994,304.80,0.28
9.9994,304.80,0.27,0.67,13.71,304.23,292.06,10.0005,304.80,0.27
10.0005,304.80,0.27,0.73,13.75,304.21,292.00,10.0019,304.80,0.27
10.0019,304.80,0.27,0.76,13.74,304.11,291.90,10.0033,304.80,0.27
10.0033,304.80,0.27,0.70,13.74,304.12,291.85,10.0045,304.80,0.27
10.0045,304.80,0.26,0.83,13.49,304.29,291.84,10.0060,304.80,0.26
10.0060,304.80,0.26,0.86,13.57,304.26,291.78,10.0076,304.80,0.26
10.0076,304.80,0.26,0.85,13.55,304.22,291.77,10.0092,304.80,0.26
10.0092,304.80,0.27,0.88,13.71,304.36,291.77,10.0111,304.80,0.27
10.0111,304.80,0.27,0.88,13.76,304.35,291.83,10.0130,304.80,0.27
10.0130,304.80,0.28,0.78,13.86,304.22,291.90,10.0146,304.80,0.28
10.0146,304.80,0.28,0.62,13.83,304.24,291.94,10.0156,304.80,0.28
10.0156,304.80,0.27,0.63,13.72,304.35,291.94,10.0165,304.80,0.27
10.0165,304.80,0.27,0.77,13.76,304.24,292.11,10.0180,304.80,0.27
10.0180,304.80,0.27,0.82,13.77,304.30,292.00,10.0197,304.80,0.27
10.0197,304.80,0.27,1.00,13.71,304.44,292.23,10.0220,304.80,0.27
10.0220,304.80,0.26,0.93,13.55,304.47,292.04,10.0238,304.80,0.26
10.0238,304.80,0.26,0.86,13.62,304.35,292.16,10.0255,304.80,0.26
10.0255,304.80,0.26,0.95,13.48,304.30,292.11,10.0274,304.80,0.26
10.0274,304.80,0.26,1.00,13.61,304.22,292.21,10.0296,304.80,0.26
10.0296,304.80,0.26,0.99,13.51,304.12,292.29,10.0316,304.80,0.26
10.0316,304.80,0.26,0.96,13.65,304.12,292.11,10.0337,304.79,0.26
10.0337,304.79,0.27,0.96,13.72,304.14,292.17,10.0358,304.79,0.27
10.0358,304.79,0.27,1.00,13.74,304.25,292.19,10.0381,304.79,0.27
10.0381,304.79,0.27,0.91,13.70,304.10,292.32,10.0401,304.79,0.27
10.0401,304.79,0.28,0.89,13.87,304.28,292.41,10.0421,304.79,0.28
10.0421,304.79,0.28,1.00,13.91,303.97,292.43,10.0445,304.79,0.28
10.0445,304.79,0.29,0.95,14.07,303.93,292.32,10.0469,304.79,0.29
10.0469,304.79,0.30,0.86,14.27,303.97,292.39,10.0491,304.79,0.30
10.0491,304.79,0.29,0.84,14.22,303.97,292.33,10.0512,304.79,0.29
10.0512,304.79,0.30,0.75,14.26,303.92,292.33,10.0530,304.79,0.30
10.0530,304.79,0.30,0.77,14.31,303.85,292.43,10.0549,304.79,0.30
10.0549,304.79,0.30,0.81,14.27,303.77,292.61,10.0569,304.79,0.30
10.0569,304.79,0.29,0.63,14.10,303.80,292.49,10.0580,304.79,0.29
10.0580,304.79,0.29,0.55,14.07,303.90,292.57,10.0588,304.79,0.29
